URL,Name,Instructure,Institute,Duration,Last date,Exam date,Exam registration last date
https://onlinecourses.swayam2.ac.in/ini24_ph03/preview,Radiation Physics,"Prof. Abhijit Mandal, Dr. Ganeshkumar Patel","Banaras Hindu University ,INI","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_hc01/preview,Sociology of Health,Prof. Mohammad Akram,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_ge03/preview,Spatial Information Science,"Prof. Shahab Fazal, Dr. Saleha Jamal","Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_lg01/preview,Studies in Theatre,Prof. Vibha Sharma,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_lg03/preview,Tafseer wa UsooI-e-Tafseer,Prof. Towqueer Alam,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_ge08/preview,TalkTime German: A Beginner's Guide to...,"Dr. Jyoti Sharma, Ms. Charu Waliyan (Teaching...","Banaras Hindu University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_bt04/preview,Toxicology,Prof. Jitendra Kumar,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_lw01/preview,Transnational Competition Law,Prof. Md. Zafar Mahfooz Nomani,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_hs07/preview,Tribal Entrepreneurship & Economics,"Prof. Ashish Kant Chaudhari, Prof. Vikas Kumar...","Banaras Hindu University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_hs02/preview,UN & The World Peace,"Prof. Iqbalur Rehman, Prof. Mohd Amin Mir","Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_hs01/preview,Understanding Human Rights,Prof. Mohammad Mohibul Haque,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_hs04/preview,Understanding Politics,Prof. Iftekhar Ahmad Ansari,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ini24_lg04/preview,Urdu Marsiya,Prof. Syed Sirajuddin Ajmali,"Aligarh Muslim University ,INI","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 25 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.swayam2.ac.in/nou24_ge37/preview,Introduction to Virtual Reality,Ramesh C Sharma,"Dr B R Ambedkar University Delhi, New Delhi ,IGNOU","12 Weeks
                          
                          
                              (Starts: 01-01-2024)","Enrollment Ends: 29 Feb, 2024","Exam Date: 26 May, 2024",NA
https://onlinecourses.swayam2.ac.in/nou24_lg02/preview,ORUL-002- Basics of...,Mr. Shivaji Bhaskar,"Indira Gandhi National Open University, New Delhi ,IGNOU","12 Weeks
                          
                          
                              (Starts: 01-01-2024)","Enrollment Ends: 29 Feb, 2024","Exam Date: 26 May, 2024",NA
https://onlinecourses.swayam2.ac.in/nou24_ge30/preview,Skill Development of the youths and...,Dr. Ritimoni Bordoloi,"Krishna Kanta Handiqui State Open University, Assam ,IGNOU","12 Weeks
                          
                          
                              (Starts: 01-01-2024)","Enrollment Ends: 29 Feb, 2024","Exam Date: 26 May, 2024",NA
https://onlinecourses.swayam2.ac.in/cec24_hs10/preview,Social Formations and Cultural Patterns...,Dr. Shilleima Chanu Naoroibam,"Assistant Professor, Department of History, G.P... ,CEC","15 Weeks
                          
                          
                              (Starts: 15-01-2024)","Enrollment Ends: 29 Feb, 2024","Exam Date: 26 May, 2024",NA
https://onlinecourses.nptel.ac.in/noc24_ag10/preview,Advanced Aquaculture Technology,Prof. Gourav Dhar Bhowmick,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce67/preview,Advanced Geomatics Engineering,Prof. Pradeep Kumar Garg,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch66/preview,Advanced Reaction Engineering,Prof. Taraknath Das,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ae19/preview,Aeroengine Gas Turbine Cycles,Prof. Chetankumar Sureshbhai Mistry,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me96/preview,Aircraft Propulsion,Prof. Vinayak N. Kulkarni,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ae17/preview,Aircraft Stability and Control,Prof. A.K. Ghosh,IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs170/preview,An Introduction to Indian Literary...,Prof. Sreenath V.S,IISER Bhopal,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt56/preview,Animal Physiology,Prof. Mainak Das,IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs97/preview,Approximation Algorithm,Prof. Palash Dey,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs88/preview,Artificial Intelligence : Search...,Prof. Deepak Khemani,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch78/preview,Artificial Lift,Prof. Abdus Samad,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee112/preview,Basic Electrical Circuits,Prof. Gajendranath Chowdary,IIT Hyderabad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch53/preview,Basic Environmental Engineering and...,Prof. P. Mondal,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs130/preview,Big Data Computing,Prof. Rajiv Misra,IIT Patna,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge45/preview,Biomedical Ultrasound: Fundamentals of...,"Prof. Karla P. Mercado-Shekhar, Prof. Himanshu...","IIT Gandhinagar, IISc Bangalore","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt72/preview,Biomedical nanotechnology,Prof. P. Gopinath,IIT Roorkee,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs162/preview,Body Language: Key to Professional...,Prof. Rashmi Gaur,IIT Roorkee,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce79/preview,Bridge Engineering,Prof. Piyali Sengupta,IIT (ISM) Dhanbad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg91/preview,Business to Business Marketing (B2B),Prof. J. K. Nayak,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy40/preview,Chemical Crystallography,Prof. Angshuman Roy Choudhury,IISER Mohali,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch51/preview,Chemical Engineering Thermodynamics,Prof. Jayant K. Singh,IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch58/preview,Chemical Process Intensification,Prof. Subrata Kumar Majumder,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee96/preview,Cognition and its Computation,"Prof. Sharba Bandyopadhyay, Prof. Rajlakshmi Guha",IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma60/preview,Complex Analysis,Prof. Pranav Haridas,Kerala School of Mathematics,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs87/preview,Computational Arithmetic - Geometry for...,Prof. Nitin Saxena,IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs83/preview,Computer Architecture,Prof. Smruti Ranjan Sarangi,IIT Delhi,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt58/preview,Conservation Geography,Prof. Ankur Awadhiya,IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ag15/preview,Dairy and Food Process and Products...,Prof. Tridib Kumar Goswami,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs96/preview,Data Structure and Algorithms using...,Prof. Debasis Samanta,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg90/preview,Decision Making with Spreadsheet,Prof. Ramesh Anbanandam,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs89/preview,Deep Learning for Computer Vision,Prof. Vineeth N Balasubramanian,IIT Hyderabad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce113/preview,Design Of Steel Structures,Prof. Damodar Maity,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge59/preview,Designing Learner-Centric E-learning in...,Prof. Sahana Murthy,IIT Bombay,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs92/preview,Discrete Mathematics - IIT Ropar,"Prof. Sudarshan Iyengar, Prof. Anil Shukla",IIT Ropar,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs86/preview,Distributed Optimization and Machine...,Prof. Mayank Baranwal,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me102/preview,Dynamic Behaviour of Materials,Prof. Prasenjit Khanikar,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce74/preview,Dynamics of Structures,Prof. Manish Kumar,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg92/preview,E-Business,Prof. Mamata Jenamani,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce111/preview,Earth Sciences For Civil Engineering...,Prof. Javed N. Malik,IIT Kanpur,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce75/preview,Earthquake Geotechnical Engineering,Prof. B. K. Maheshwari,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg122/preview,Economics of Health and Health Care,Prof. Angan Sengupta,IIT Kanpur,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee105/preview,Electrical Distribution System Analysis,"Prof. N. P. Padhy, Late. Prof. G. B. Kumbhar",IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee103/preview,Electrical Machines - I,Prof. Tapas Kumar Bhattacharya,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ae16/preview,Elements of Mechanical Vibration,Prof. Ashish K Darpe,IIT Delhi,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch61/preview,Enhanced Oil Recovery Techniques,Prof. Ajay Mandal,IIT Dhanbad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce72/preview,Environmental Geomechanics,Prof. D. N. Singh,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma59/preview,Essentials Of Topology,Prof. S.P. Tiwari,IIT(ISM) Dhanbad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs94/preview,Ethical Hacking,Prof. Indranil Sengupta,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs119/preview,Feminist Writings,Prof. Avishek Parui,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce78/preview,Fluid Mechanics,Prof. Subashisa Dutta,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch57/preview,Fluidization Engineering,Prof. Subrata Kumar Majumder,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ag09/preview,Food Oils and Fats : Chemistry and...,Prof. Hari. Niwas Mishra,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge47/preview,Fundamentals of Artificial intelligence,Prof. Shyamanta M. Hazarika,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt51/preview,Fundamentals of Micro and...,"Prof. Shankar Selvaraja, Prof. Sushobhan avasthi",IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt57/preview,Genetic Engineering: Theory and...,Prof. Vishal Trivedi,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce82/preview,Geoengineering,Prof. R. K. Dubey,IIT(ISM) Dhanbad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce68/preview,Geometric Design of Highways,Prof. Rajat Rastogi,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce63/preview,Geosynthetics and Reinforced Soil...,Prof. K.Rajagopal,Andhra University,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce64/preview,Geotechnical Earthquake Engineering,Prof. Kousik Deb,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce83/preview,Groundwater Engineering,Prof. Arun K. Saraf,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ar22/preview,International Studies in Vernacular...,"Prof. Ram Sateesh Pasupuleti, Prof.  Yenny...","IIT Roorkee, CAREDs","4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee149/preview,Introduction to Adaptive Signal...,Prof. Mrityunjoy Chakraborty,IIT Kharagpur,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt75/preview,Introduction to Cell Biology,"Prof. Nagaraj Balasubramanian, Prof. Girish...",IISER Pune,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce70/preview,Introduction to Engineering Seismology,Prof. Anbazhagan P,IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs105/preview,Introduction to Exercise Physiology &...,"Prof. Col (Dr) Anup Krishnan (Retd), Prof. Wg Cdr...","School of Sports, Exercise & Nutrition Sciences,...","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs95/preview,Introduction to Industry 4.0 and...,Prof. Sudip Misra,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ar23/preview,Introduction to Interaction Design,Prof. Sonal Atreya,IIT Roorkee,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce80/preview,Introduction to Multimodal Urban...,Prof. Arkopal Kishore Goswami,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ma97/preview,Introduction to Probability Theory and...,Prof. S Dharmaraja,IIT Delhi,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt52/preview,Introduction to Proteogenomics,Prof. Sanjeeva Srivastava,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee99/preview,Introduction to Semiconductor Devices,Prof. Naresh Kumar Emani,IIT Hyderabad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
